train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
873978	Gymboree super cute shoes	1	Kids/Girls 0-24 Mos/Shoes	Gymboree	10.0	1	New, size 5C
979972	Under Armour Shorts - medium	2	Women/Athletic Apparel/Shorts	Under Armour	9.0	0	No description yet
1109783	Luminzing Blush	1	Beauty/Makeup/Face		3.0	1	Beautiful rosy shimmery blush! Brand new never touched!
622168	⚡️ CONVERSE ⚡️	3	Kids/Boys 2T-5T/Shoes		10.0	1	All black converse all stars. Unisex. Size little kids 7. In gently used condition.
1098048	Maternity Tops	4	Women/Maternity/Tops & Blouses		11.0	0	These were worn for 2 pregnancies. Still plenty of wear left♡♡♡
354103	BIG SEXY HAIR ROOT PUMP FULL SIZE MOUSSE	1	Beauty/Hair Care/Styling Products		11.0	0	This listing is for a full size bottle of root pump spray mousse by big sexy hair. Size is 10 ounces. 75% remaining without nozzle. If you are looking for other samples please let me know so we can build a bundle. I will make samples of loose Powders. Concealers, foundations, lippies, and skincare. Bundle to save on shipping.
691100	Pink sunglasses	2	Women/Women's Accessories/Sunglasses	PINK	12.0	0	Two for [rm]
1395696	Bundle of 8 movies!	2	Electronics/Media/DVD		10.0	0	All of them for this price!! I want rid of them asap
924125	Lularoe TC leggings	2	Women/Athletic Apparel/Pants, Tights, Leggings	Independent	24.0	1	Lularoe TC leggings blue with bald eagle heads
718804	2 xxl tops	2	Women/Tops & Blouses/Blouse		10.0	0	No description yet
1194645	Fall Starbucks Tumbler	1	Vintage & Collectibles/Serving/Tumbler	Starbucks	29.0	0	Brand new, never used from 2015 fall collection
980050	Women's size 9 Nike Air Max	3	Women/Shoes/Athletic	Nike	56.0	0	Grey and pink. Gently worn but still in great condition.
435471	PINK Victoria Secret Pink Slipper Slides	2	Women/Shoes/Slippers	PINK	20.0	1	Small (size 5-6) PINK brand ; Pink open toe soft material
645617	Miche interchangeable chain handle set	2	Handmade/Bags and Purses/Purse		25.0	1	Come with 2 brown and 2 black straps in like new condition
176254	Lily Pulitzer crop pants	3	Women/Pants/Capris, Cropped	Lilly Pulitzer	24.0	0	The most comfortable lily pants. Love them. They have been worn a few times. I love them but not my size anymore.
361106	2 JUMBO bags of SLIME BALLS for floam	1	Kids/Toys/Arts & Crafts		13.0	1	Selling 2 bags of micro white styrofoam balls. Great to add to slime and floam. Comes in a regular sandwich size zip lock bag, I do not know how many oz. See 3rd photo for size reference. ***buy from a TRUSTED seller with over 1300 positive ratings! Other sellers do not offer free shipping!*** Check out other items for slime and floam in my closet! - 2.5 CUPS OF FLOAM BEADS PRICE FIRM due to shipping costs and seller fee. Check out other items in my closet! Tags: floam relaxing slime kinetic sand slimey squishy squishes ASMR putty relaxation relax stress reliever stress ball putty fish bowl fluffy filler beads squish borax activator glue daiso clay
1180640	Cat Ear Headphones // AxentWear	2	Electronics/Cell Phones & Accessories/Headsets		85.0	1	Cat Headphones, Light is green I used them a lot but they're still in super great condition because I took good care of them. Comes with everything (mic, aux cable, charger /for speakers and lights/ travel bag and the box it came in) Price is slightly negotiable.
1302100	Sexy New SUMMER 2017 Bikini	1	Women/Swimwear/Two-Piece		20.0	1	Size Medium Brand New Price is firm!
481437	Brandy Bundle	2	Women/Tops & Blouses/T-Shirts	Brandy Melville	30.0	0	Brandy Melville halter top (worn once), sheer navy vodis (new with tags), and red ribbed dress (worn once). One size fits all. No flaws. Ships next day or day of!
1462845	Gymboree Purple Sweater Dress Polka Dots	3	Kids/Girls 0-24 Mos/Dresses	Gymboree	8.0	1	So cute! Purple w polka dots and front bow. Sz 18-24 months. Dress has some piling/wash wear.
350750	iPhone 6/6s case	3	Electronics/Cell Phones & Accessories/Cases, Covers & Skins	Apple	12.0	0	Heavy duty metal case for iPhone 6/6s has a built on screen protector
1134528	PINK VS Gray Flare Sweatpants	1	Women/Athletic Apparel/Pants, Tights, Leggings	PINK	28.0	1	"Brand new with tags. Inseam approx 33.5"""
1299300	Victoria's secrets pink	1	Women/Athletic Apparel/Pants, Tights, Leggings	PINK	49.0	0	Size large new still in package price is firm [rm]sorry no free shipping skinny colligate
1291663	Abercrombie legging bundle	3	Women/Athletic Apparel/Pants, Tights, Leggings	Abercrombie & Fitch	21.0	0	Both high waisted Black ones worn lightly , grey never worn Ones an Xs and ones a S but they both fit well
969729	XS LulaRoe Carly brand new with tags	1	Women/Dresses/Knee-Length		40.0	1	Never worn! Tried on, but it's to big. Light gray heathered color [rm] shipped price firm!
857567	MAC Matte Sin Lipstick	2	Beauty/Makeup/Lips		11.0	1	Only tested on my hand
951367	Kendra Scott	3	Women/Jewelry/Earrings	Kendra Scott	530.0	1	All the pretty things
44518	JUST FAB THIGH HIGH BOOTS-10	3	Women/Shoes/Boots		31.0	0	Black Sz.10 Zip sides Worn only ONCE (NYE)
50168	Club America Jersey 2017- 2108	1	Men/Athletic Apparel/Jerseys	Nike	39.0	0	Sizes Xl
545465	New Nike free flyknits	1	Women/Shoes/Athletic	Nike	86.0	0	New blue and black Nike flyknits.
1440579	Rain boots	3	Women/Shoes/Boots		16.0	0	Western-style rain boots from Nature Breeze. moisture-absorbing cotton linings side pull tabs for easy pull-on pointy-toe style 13 in. from heel to top edge Removable insole Super cool art design only worn a handful of times
1247334	LuLaroe Carly leggings material small	2	Women/Dresses/Asymmetrical Hem	LuLaRoe	44.0	0	LuLaroe Carly black and white vertical pattern. Size small *** CHECK OUT ALL MY OTHER LISTINGS BY CLICKING ON MY PROFILE. TONS OF NEW AND USED STUFF*** **** If you would like to combine any of my listings or would rather bundle different ones together message me ***
74193	"Vizio 38"" 2.1 sound bar system"	3	Electronics/TV, Audio & Surveillance/Home Speakers & Subwoofers		93.0	0	"Vizio 38"" 2.1 Sound Bar System with Bluetooth Pairing Includes: Soundbar with wall mounts Wireless subwoofer with power cables 1- optical cable one digital coaxial cable 1- rca to 3.5 mm cable Soundbar is capable of Dolby Dts TruSurround and Dts TruVolume Remote with batteries included Only used a couple of times! Perfect Condition! Retails for [rm]"
1308096	Red Carpet Portable LED Lamp w/extras	2	Beauty/Makeup/Nails		29.0	0	Used 2x. My nails are not made for gel nails. Includes Lamp which is portable (batteries) or with the included plug. Has a small kit that includes what is pictured in pic 3 & the last pic is of extras used with lamp (2 colors & clear coat.)
845604	Nike W cowboys salute service hoodie M	1	Women/Sweaters/Hooded	Nike	56.0	0	Brand new with tags Color grey Size women's medium Nike women's Dallas cowboys salute to service rally funnel hoodie
745449	Rae Dunn BLESSED (1) Oval Plate	1	Home/Kitchen & Dining/Dining & Entertaining	Rae Dunn	36.0	0	Brand New!
120906	Paw Patrol toddler shoes	2	Kids/Boys 2T-5T/Shoes		14.0	0	Size 5. Light up.
1377430	Buttery soft os leggings paisley	1	Women/Athletic Apparel/Pants, Tights, Leggings		25.0	1	Brand new buttery soft paisley print leggings. These are not lularoe but are the same material blend and feel the same!! I love to bundle to save on shipping! Check out my other listings!
1295919	Under Armour boys YMD (10-12)	2	Sports & Outdoors/Apparel/Boys	Under Armour	51.0	0	EUC/NWOT dri-fit material. 4 long sleeve & 1 short sleeve. Soft breathable material, light weight. Under Armour boys lot. UA bundle. Checkout my other listings for boys Nike, Jordan & under Armour sportswear! Size youth medium (10-12) Bundle to save Boys 10-12 Under Armour blue, orange, grey tops
1122630	Long hooded Aztec cardigan	2	Women/Sweaters/Cardigan		7.0	1	Soft, black and grey. Long, from DEBs
1117465	9c Polos	3	Kids/Boys 2T-5T/Shoes		10.0	0	Toddler as 9c just need a good cleaning still have ALOT of wear to them WILL CLEAN VERY WELL BECORE SHIPPING OFF
1405049	VS PINK (L) Ultimate Leggings	1	Women/Athletic Apparel/Pants, Tights, Leggings	PINK	55.0	1	"NWT ultimate leggings with mesh piecing Slim fit Premium stretch fabric that smooths and flatters Flat waistband Available with mesh piecing 28"" inseam Size large Dog not including Check out my closet Cuala❤️◡̈"
743831	Dog clothes size small Free Ship Sale	3	Other/Pet Supplies/Dogs		23.0	1	8 pieces great for cold weather .....just a hair over [rm] each great deal
143947	Bundle for Fausto	3	Vintage & Collectibles/Trading Cards/Sports		30.0	1	2013 Bowman Chrome RC Card Refractor Los Angeles Dodgers
1291633	Burgundy snakeskin huaraches	3	Women/Shoes/Fashion Sneakers	Nike	50.0	1	Can't find in stores !! Snakeskin detailing Foam soles Size 5.5 women Worn once !
151388	FRAGAMMO Belt	2	Men/Men's Accessories/Belts	Salvatore Ferragamo	54.0	0	Like New
251519	SALE! Kate Spade Full Size Wallet	3	Women/Women's Accessories/Wallets	Kate Spade	45.0	1	Good used condition! Only slight flaw is the Kate Spade wricing on the outside front is fading a bit! Other than that it is excellent, 9 out of 10 I'd say! No stains, scratches, rips, tears etc! 12 CD slots. 4 slip compartments. 1 zippered coin compartment inside. 1 slip compartment on the outside in the back. Beautifully lined inside with bright hot pink fabric. REASONABLE offers welcome! Free shipping! **Please don't purchase then ask me when im shipping. It clearly states I ship within 1 to 2 days . I can't ship items when the post office is closed either, so please keep this in mind! Ty.
1236086	Bundle for AQUARIANS	1	Handmade/Dolls and Miniatures/Figurines		15.0	1	No description yet
73850	American Eagle dresses size XL	2	Women/Dresses/Above Knee, Mini	American Eagle	20.0	1	BOTH dresses :) Originally [rm] each. One is dark pink/salmon colored with dots across the busy, beautiful lace body, adjustable straps, lightly padded cups. The other is white with blue and green flowers, non-adjustable straps, lightly padded cups. Both are just above knee length. Cotton material, only worn a few times, gently used. Both are American Eagle brand, size XL. FREE shipping! Willing to negotiate. Smoke and pet free household. American Eagle dresses, summer dress, sundress, adjustable straps, lace, flowers, size XL
634911	Toddle Jordan9 size8	3	Kids/Girls 2T-5T/Shoes		26.0	0	Great shoe
367787	Harley-Davidson Black Bandana	1	Men/Men's Accessories/Hats	Harley-Davidson	11.0	0	Brand new with tag authentic Harley Davidson black bandana with skulls
847817	Jumbo Donut Squishy	1	Kids/Toys/Arts & Crafts		12.0	0	VERY SLOWRISING
906652	Yeti 30 oz black	1	Vintage & Collectibles/Serving/Tumbler		28.0	1	Yeti 30 oz color Black Price its for one color Brand new In box With label and lid Authenthic See all real seller pics Im use my actual and my own pics not copy pics
326204	Make up box organizer	3	Home/Storage & Organization/Jewelry Boxes & Organizers		36.0	0	Cosmetics makeup box organizer! Not damaged In great conditions Big and comfortable for lots of makeup Lots of space and different dividers! [rm]
804723	✨Freeship Primer Oil Elixir with Vitamin	1	Beauty/Makeup/Face		15.0	1	RETAIL + SHIPPING: [rm] One (1) sealed authentic City Color primer oil •Compared to Farsali elixirs •Primer before foundation •Makes contour palette creamier •Fix broken shadow/highlighter palette •Non-greasy •Moisturizer for under-eye dryness •Smoothes and hydrates •Apply with beauty sponge or kabuki brush 10% off in Bundles - Read my profile to know about my work ethic ❤️ •I'm just a distributor not the manufacturer •DONT review products through me •RATE me as a seller on how quick I ship or how responsive I am •DONT rate me before checking your mailbox •DONT rate me based on USPS performance •Fragile items always packaged with triple bubble wrap and with 'fragile handle with care' sticker •I ship next day (NOT deliver) •It's free shipping I don't know when you'll receive it •Only USPS is responsible for your package •If you need it express with M€rcari shipping please let me know to add the extra [rm] M€rcari charges ❤️ primer oil, city color, free shipping
78307	Women's Crossfit Progenex Tee	2	Women/Athletic Apparel/Shirts & Tops		14.0	0	Great condition. Size small.
834150	Victoria's Secret Christmas hat	1	Women/Women's Accessories/Hats	Victoria's Secret	12.0	0	New Hot pink with rhinestones From Victoria's Secret Soft inside
216115	iphone 7 adapter cable	1	Electronics/Cell Phones & Accessories/Cables & Adapters		7.0	1	No description yet
886124	Sketchers arch-air dry foam	3	Women/Shoes/Athletic	SKECHERS	14.0	1	Not worn very much
692968	Younique bundle	1	Beauty/Makeup/Makeup Sets		96.0	0	2 fiber lash mascara 1 body bronzer in the color sunset 1 tanning lotion 1 splurge cream color is elegant 1 angle/shadow brush 1 lip bonbon color red velvet cake 1 lip stain color skittish 1 splash lipstick color sizzling 2 liquid liners colors are proper and precarious 1 younique make up bag (not included ) 1 younique illuminated phone case for iPhone 6/6s (Not included ) EVERY THING IS BRAND NEW (:
1394258	Rock revivals size 28	3	Women/Jeans/Capri, Cropped	Rock Revival	13.0	0	Used to be jeans someone cut off like Capri length. Other than that nice shape.
391111	iphone 4,4s iPad1,2 charger All For [rm]	1	Electronics/Cell Phones & Accessories/Cables & Adapters		11.0	1	iphone 4,4s iPad1,2 charger All For [rm] New Never used  Hight Quality 30 Pin USB Data Sync Charger Cable Cord for iPhone 4,4s,3GS,3  iPad 1,2,3 Product  Description  HIGH QUALITY CABLES 3ft These cables and chargers will be the best to use and will not give you any problem ,  NO PROBLEM  Brand New, This product is not from APPLE Inc  Compatible with: Apple iPhone 3G / 3Gs / 4 / 4s iPod Classic 2007, 2008, 2009 models iPod Nano 1st, 2nd, Level Adjustment, Quick Release iPod Touch 1st, 2nd, 3rd, 4th Generations iPad 1, 2, 3
976399	Better than Sex Too faced mascara NIB	1	Beauty/Makeup/Eyes	Too Faced	19.0	1	Better than Sex Too faced mascara NIB Waterproof Authentic Too faced available full size Black The price firm no change no offer Shipping Free
12645	Exposed Kylie lip kit	2	Beauty/Makeup/Lips		20.0	1	Swatched once Didn't like the color on me Second picture has the serial number on the lip liner so it's authentic Retails for [rm]
506459	Lululemon Both Ways Sports Bra (4)	3	Women/Athletic Apparel/Sports Bras	Lululemon	24.0	0	No flaws, with pads, very flattering and supportive.
1278908	Air jordan 7 size 4y	3	Kids/Boys (4+)/Shoes	Nike	36.0	0	Good condition
981930	Fireking jadeite bowl	2	Home/Kitchen & Dining/Dining & Entertaining		27.0	0	Fireking bowl no chips or cracks
1181220	Vera Bradley and Betsey Johnson wallets	3	Women/Women's Accessories/Wallets	Vera Bradley	19.0	0	Wallet bundle! All in good condition! Tan and black Betsey wallet does have a few pen marks but not too noticeable. I am willing to separate.
1292477	Tokyo Ghoul Shirt	2	Men/Tops/T-shirts	Hot Topic	16.0	0	A shirt featuring the character Kaneki Ken from the anime and manga Tokyo Ghoul. The shirt has not been worn, despite not having a tag. It was originally bought at Hot Topic for [rm]. ☆ NOTICE: Before shipping the shirt is washed and lint rolled, but I do live with three cats. As hairless as I try to get it, keep in mind if you have allergies. ☆ •Bundle with other items to save on shipping• ☆ ×No free shipping×
690632	Lularoe TC Elephants- FREE SHIP	1	Women/Athletic Apparel/Pants, Tights, Leggings		57.0	1	NWT
1209136	Victoria's Secret VIXEN	1	Beauty/Fragrance/Women	Victoria's Secret	30.0	0	A discontinued fragrance, brand new!
60758	Marc Jacobs Wallet in Peony. NWT	1	Women/Women's Accessories/Wallets	MARC BY MARC JACOBS	50.0	1	Brand new with tags. Leather. Authentic. Paid [rm]
324469	Kohl's Cares piggy plush 12 inch	2	Kids/Toys/Stuffed Animals & Plush		7.0	0	No pilling stains or rips do a bundle and save a [rm] on each post
550904	BNWT Lularoe OS	1	Women/Athletic Apparel/Pants, Tights, Leggings	LuLaRoe	14.0	1	OS leggings. Smoke free home
97818	Lorac urban artist palette	1	Beauty/Makeup/Makeup Palettes		17.0	1	Brand new 100% authentic guarantee or money back
53196	Super Saiyan God Goku Funko POP	1	Vintage & Collectibles/Toy/Action Figure	Funko	28.0	0	Brand new never opened super saiyan god goku pop. Box and pop are in really good condition and price is based off of PPG. Sorry but I don't do free shipping for POPS.
288843	baby girl bundle	1	Kids/Girls 0-24 Mos/One-Pieces		30.0	0	Brand new whit tags
1166501	F ship✨✨ NWT missguided nude bodysuit ✨✨	1	Women/Tops & Blouses/Turtleneck	Nasty Gal	22.0	1	Brand new! Nothing wrong with it. I just didn't like how it looked on me. Thumb holes are excellent! Gorgeous peachy nude pink. Stretch fit. Ribbed material. Snap closure. Thong for no panty lines!! From missguided. Price firm please. Will ship same business day. Next business day at the latest!
180041	Victoria's Secret bundle	1	Women/Underwear/Panties	Victoria's Secret	14.0	0	These are part of the 3/[rm] collection. Silky cheeky panty. No free shipping but you can bundle... Bundle includes black lace vs panty and this one
1054729	"Tiffany's""PLEASE RETURN TO"" COLLECTION"	1	Women/Jewelry/Necklaces	Tiffany & Co.	50.0	1	**FREE SHIPPING WHILE LASTS** Necklace with 2 hearts both sides say the collection name and the pink heart is so beautiful! Also a Sterling silver bracelet from the same collection very pretty and elegant. SELLING CHEAP TO GET IT GONE SO GET IT WHILE IT LASTS! #Tiffany & CO.
708147	Plugs	2	Women/Jewelry/Earrings		3.0	1	"Blue Silicone Plugs •9/16"" •Never worn nor touched except for taking them out of the bag for the picture"
943894	Blue painted yeti 20oz cup + monogramm	1	Sports & Outdoors/Outdoors/Hiking & Camping		22.0	1	Color* YETI 20 Oz cup - initials Add Your personalized Monogram - [rm]!! Free 4 day Shipping Colors: Sky Blue, Mint, Pink, stainless steel - stainless steel 18/8 - Double wall insulate [rm]
585892	Jennifer Lopez Sz M Purple Leopard Top	3	Women/Tops & Blouses/Knit Top	Jennifer Lopez	9.0	1	"Purple shirt with black Leopard spots! Keyhole cutouts at Bust and collar bone area. Measures lying flat Bust 18"" Length 25"" Jennifer Lopez Jlo Animal Print Cheetah Print"
1122965	Canon 35mm film cameras	3	Electronics/Cameras & Photography/Film Photography	Canon	16.0	0	2 great 35mm point and shoot cameras! I put batteries in both cameras and they are working. They are in good used condition. A little scratch on the lcd screen of the 90u but it doesn't affect anything. All you need is a roll of film and your ready to take some fun pictures! Thanks for looking :) Canon snappy s Canon sure shot 90u
609593	VS PINK PJ SHORTS FOR @REMMUS	2	Women/Athletic Apparel/Shorts	PINK	9.0	0	No description yet
280385	Funko pop weapon x	1	Kids/Toys/Action Figures & Statues	Funko	23.0	0	Excellent condition !
1441565	11 piece girl bundle	2	Kids/Girls 0-24 Mos/One-Pieces		15.0	1	18-24 month bundle of winter clothes. Includes a jacket, skirt, 3 piece vest outfit, a cardigan, dress, and 4 shirts brands include old navy, Gymboree, children's place
540407	Silver Bells	3	Home/Home Décor/Home Décor Accents		3.0	1	Silver bells used for any craft projects or baby shoes,etc. Cleaning out home. Smoke free home..... Thanks for looking!
1127475	Lorac Mega Pro Palette 3	1	Beauty/Makeup/Makeup Palettes	Lorac	44.0	0	Limited Edition Shimmer & Matte eyeshadows 32 total shadows velvety smooth & ultra pigmented
1463104	SALE!! Hydraulic Jean Capri's W22	3	Women/Jeans/Capri, Cropped	HYDRAULIC	19.0	0	In great condition. Distressed. Light wash. Capri. Super cute pink stitching highlights the jeans! Plus size 22. Stretchy fabric Price is firm, please don't ask 4 lowest.ty
821914	Toddler girls 2t bundle	3	Kids/Girls 2T-5T/Tops & T-Shirts	Gymboree	36.0	0	Bundle includes Brands include Gymboree, Children's Place,Old Navy. 2 sweaters, 1 fleece too, 4 L/S tops, 1 pair jeans. Bundle and save. I have more 2t listing, also included gymboree nwt cardigan and nwt long sleeve top
661443	Vintage sterling silver candy dish	2	Home/Home Décor/Home Décor Accents		24.0	0	Vintage sterling silver candy dish estate sale
583861	Clear Oversized Round Frame Glasses	1	Women/Women's Accessories/Sunglasses		11.0	1	FREE SHIPPING •Style: (SILVER/CLEAR LENS) •New with tag in packaging •HIGH QUALITY •Lens: Clear Non Prescription •Los Angeles, CALIFORNIA •FREE MicroFiber Drawstring Bag with any Purchase •SHIPPING ON BUSINESS DAYS ONLY SHIPS IN CARDBOARD BOXES NOT ENVELOPES!
230847	Sold-hold for alereyes	1	Beauty/Makeup/Lips		68.0	0	Trophy wife and bombshell Huda beauty matte liquid lip colors. Listing for 2 BNIB lip colors. 100% authentic from Sephora. Thank you!!!
981722	Chaps Ralph Lauren women's xl jacket	3	Women/Coats & Jackets/Jean Jacket	Chaps	20.0	1	This is a used Chaps Ralph Lauren women's xl jacket, it is a plaid jacket , it is navy blue / green multi colored jacket. it has a hood that folds under the collar . it zips in front and it has front pockets.
1146485	KKW	1	Beauty/Makeup/Lips	Kylie Cosmetics	17.0	0	New seal in box! By Kylie cosmetic! Nice nude colors in creme liquid lipstick. 4 pc set.
592458	NEW Kate Spade Coral Wallet	2	Women/Women's Accessories/Wallets	Kate Spade	34.0	0	Like new! I got a new wallet and the color just wasn't for me PRICE IS NEGOTIABLE
12912	Nike Shorts	2	Women/Athletic Apparel/Shorts	Nike	14.0	0	Black Nike shorts
1017873	Carhartt	2	Men/Athletic Apparel/Jackets	Carhartt	49.0	0	Men's small carhartt jacket. Worn once. Was to small never returned it.
476643	Vans backpack	1	Men/Men's Accessories/Backpacks, Bags & Briefcases	VANS	36.0	0	Brand new heavy duty Vans backpack. Has laptop compartment and water bottle pocket. It can also hold a skateboard! Retails for [rm].
1453549	Lacey Cover-up	2	Women/Swimwear/Cover-Ups	Candie's	13.0	0	No description yet
114564	Hold for Husky Mom	2	Home/Home Décor/Candles & Holders		39.0	0	Scentsy testers
1181574	LuLaRoe TC parachute leggings BNWT	1	Women/Athletic Apparel/Pants, Tights, Leggings		25.0	1	BNWT size TC
208036	Victoria Secret XL weekender bag	1	Women/Women's Handbags/Cosmetic Bags	Victoria's Secret	20.0	1	Brand new with zipper closure and an extra pocket on the outside and inside. In the signature black and baby pink colors.
47903	5 Pair Of Baby Leg Warmers	2	Kids/Girls 0-24 Mos/Bottoms		12.0	1	These are so cute! 5 pair of baby leg warmers (baby leggings brand). Only the light pink pair were worn. Includes a black pair with grey ruffles, a pink pair with red ruffles, a ballet slipper pink pair with a black bow and faux laces, a purple argyle pair, and a white pair with multi colors polka dots. Fits sizes 3-9 months probably.
497042	Floral blue romper	2	Women/Dresses/Above Knee, Mini	Charlotte Russe	10.0	0	Never worn, super cute and comfy!
76709	Nulo Freestyle Cat Food	2	Other/Pet Supplies/Dogs		9.0	0	No description yet
1114743	Commes Des Garçons Polo	2	Women/Tops & Blouses/T-Shirts	Comme des Garcons	41.0	0	Only worn once authentic women's polo! Size medium!
962207	Nike Marble Samsung galaxy S7 edge case	1	Electronics/Cell Phones & Accessories/Cell Phone Accessories		16.0	0	PRICE IS VERY FIRM , DONT ACCEPT ANY OFFER . DONT ASK FOR LOWER OR FREE SHIPPING . 1 case is [rm] 2 cases is [rm] 3 cases is [rm] 4 cases is [rm] Combine shipping [rm] for all cases o This Cover is a combination Of High Quality Dual Rubber case + Aluminum with UV printing on the back . o Photo Quality Print for beautiful definition . o High Quality , Slim and light weight make the case look very fashionable. o Easy Snap-On attachment with direct access to all buttons . **We have it available for all the phone size bellow , you can buy this listing and send Us a message for you phone size after order . iPhone 7 , 7 plus , 6/6S , iPhone 6 Plus/6S plus , IPhone SE/ 5/5S , iPhone 5C , iPhone 4/4S , IPod Touch 5. Samsung Galaxy Note 7 , note 5 , Note 4 , Note 3 , Note 2 N7100 , Samsung note Edge Samsung Galaxy S7, S7 Edge , S6 , S6 Edge , S6 Edge Plus , Galaxy S5 , S4 , S3 Htc One M9 , M8 Sony Xperia Z4 , Z3 , Z2 LG G5 , G4 , G3 ,G2
18497	Tarte Amazonian Clay Foundation	3	Beauty/Makeup/Face	Tarte	15.0	1	NO BOX LESS THAN 10% USED SHADE LIGHT-MEDIUM 1 NEUTRAL
532920	Doctor martens ( infants ) boots	3	Kids/Boys 0-24 Mos/Shoes		25.0	1	"Doc Martens Colorful Flower print boots Size 4C "" Like New "" Condition my daughter wore them just a few times when she couldn't walk !"
226216	Kissy kissy newborn gown	2	Kids/Girls 0-24 Mos/One-Pieces		14.0	0	Worn twice no rips ,stains, or tears
1266375	Ag bitty baby shoes	2	Kids/Toys/Dolls & Accessories	American Boy & Girl	8.0	1	Euc
80026	32B BRAS	1	Women/Underwear/Bras	Victoria's Secret	31.0	0	2 STRAPLESS PUSH HO 4 PUSH UP 1 NOT PUSH UP NEW WITHOUT TAGS 2 from VICTORIA's SECRET NEED THEM GONE
1175474	Red Hot Chili Peppers Black T-Shirt	1	Men/Tops/T-shirts	Bravado	15.0	1	Red Hot Chili Peppers Black T-Shirt, by Bravado, color black, size XL, condition brand new.
100214	Kendra Scott 2 Elisa pendants	2	Women/Jewelry/Necklaces	Kendra Scott	59.0	1	Elisa Gunmetal Abalone with tangle/knot in chain. NWOT. Elisa blue lace agate with tarnish back of Pendant and on prongs. No pouch included.
235401	Calily™ Heated Hair Brush Straightener	1	Beauty/Tools & Accessories/Hair Styling Tools		20.0	1	gets your hair straight in just 2-3 minutes of brushing. Proven to be ten times faster than traditional iron straighteners. Achieve beautiful straight salon quality hair that will last for the entire Utilizing negative-ion technology, the brush greatly reduces the amount of negatively charged particles during styling, thus boosting style control and eliminating unwanted frizziness. Temperature range is 176°F - 446°F (80°C - 230°C), and can be set to work in Fahrenheit or Celsius. Ceramic plates and temperature controls ensure even heat distribution for styling perfection! Features also an auto-shut off after 60 minutes of not being in use. Safe to use for all types of hair; including chemically-treated hair, permed and colored hair. Specifications: Minimum temp: 176℉ (80°C) Max temp: 446℉ (230°C) Auto temperature: 356℉ (180°C) Auto shut-off: After 60 minutes of non-use. Power on: Press the power button for three seconds to turn on or off Voltage: 110V
1311279	Makeup brushes Harry Potter	1	Beauty/Tools & Accessories/Makeup Brushes & Tools		20.0	0	Brand new, metal wand brushes
1479468	silicone butt pads	1	Women/Underwear/Panties		16.0	0	these silicone gives you a great lift and files like your own butt
132924	Nike leggings	3	Women/Athletic Apparel/Pants, Tights, Leggings	Nike	15.0	0	Worn a couple times but still in good condition. size is small
1102453	Billabong Jacket	3	Women/Coats & Jackets/Other	Billabong	26.0	0	Purchased at Pacsun. Size small. Warm. Dry clean.
1137900	Baby G Watch (G Shock)	3	Women/Women's Accessories/Watches		20.0	1	batteries don't work ): but the watch will work just fine after replacing the batteries
1058795	SPYRO Attack of the Rhynocs	3	Electronics/Video Games & Consoles/Games	Nintendo	6.0	1	No description yet
373214	Pioneer Amplifier 2400w class D	1	Electronics/Car Audio, Video & GPS/Car Stereos & Components	Pioneer	89.0	0	New in box. Wired bass boost. Willing to negotiate for fast sale.
178205	Used Vice 2 Pallette	4	Beauty/Makeup/Makeup Palettes		16.0	0	Vice 2, some are broken. I rarely use this anymore.
1302628	limited edition rare BBW MINI CANDLES	1	Beauty/Fragrance/Candles & Home Scents	Bath & Body Works	28.0	1	Free fast secure same day shipping¡¡♡☆☆ Extra free surprise gifts:))¡♡♡☆☆☆☆ Extra free suprise home fragrance gifts:))) You get 3 Mini limited edition no longer sold..candles made by bath and body works!!!! The scents are pumpkin carving!!! ALL brand brew!!! Thanks for shopping with me..i appreciate you xoxoxo
583824	BN Enfagrow for infants & toddlers	1	Kids/Feeding/Bottle-Feeding	Enfagrow	7.0	0	You get 1 8oz can of Enfagrow for infants and toddlers. Brand new. Expires May 1st 2017.
1415080	Tank Top	3	Women/Tops & Blouses/Tank, Cami		11.0	0	Mickey Mouse tank Has been worn a few times but is clean and has nothing wrong with it. It doesn't fit me anymore. The color is a mint green-blue.
744668	Nike revolution 2 woman size 10	3	Women/Shoes/Athletic	Nike	16.0	1	Pre-owned good condition !!! Clean inside-out Size 10
209879	Kate Spade Flexible Case iPhone 5S/SE	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		12.0	1	Brand new. light pink/ gold. flexible hardshell case for iPhone 5/5S/SE
1337721	NWT- jet set wallet and tote	1	Women/Women's Handbags/Totes & Shoppers	Michael Kors	166.0	0	Guaranteed 100% authentic. Flawless. Price tag still attached on it. Large tote and a phone wallet.
217355	Lot of 5 iPhone data charge cables	1	Electronics/Cell Phones & Accessories/Chargers & Cradles		10.0	1	5 Pack-3ft iPhone USB Cables Brand New *PREMIUM QUALITY* Compatible With: iPhone 6 / iPhone 6 Plus iPhone 5 / iPhone 5S / iPhone 5c iPod Touch 5th Gen iPod Nano 7th Gen iPad mini for ipad air for ipad 4
362993	Victoria's Secret Pink Half Zip Pullover	3	Women/Sweaters/Full Zip	PINK	19.0	0	Oversized pull over, shows very little signs of wear.
